32.3947948	66.30887561
34.87036207	70.01043104
37.34776128	59.84263664
39.82542218	49.6309432
42.38159443	48.15555237
44.85977874	37.59896219
47.33749199	30.99534212
49.89874131	16.74675908
52.38184567	7.414202702
54.86050105	5.48280571
57.41526009	6.261378533
59.80833811	8.939693861
62.36581888	7.459087252
64.8474577	3.910334103
67.40425804	3.529010267
69.80272717	2.705943441
72.28201064	1.861239806
74.7616605	1.227262108
77.32113023	0.814129611
79.7981107	0.730316942
82.26572216	1.929877416
84.81268241	5.417019419
