20.00130195	93.88539531
21.00065098	80.18406677
22.00097647	68.985842
23	59.95609486
24	55.4836198
25	50.46512402
26.00081372	46.57085035
27.00130195	43.86300942
27.99772158	42.21619279
29	39.68004676
30.00048823	38.22459077
31.00065098	36.46433595
32.00097647	35.3936664
33.00195293	34.14769964
34	33.60307341
35	31.69991967
36.00048823	30.22922861
37.00065098	28.70054531
38	27.27246241
39	26.56923129
39.99886079	25.23298825
41.00032549	23.53786099
42	22.66196212
42.99918628	21.21272242
44	19.83225452
44.99772158	18.51666979
46	17.1936534
47.00097647	16.28060515
48	15.25992104
49	13.96939114
50	13.04650672
51	11.8867081
52	10.70847543
53	9.824282529
54	8.84924796
55	8.021771039
56	7.33610114
57	6.431567068
58	5.587334634
59	4.95103022
60	4.36643529
61.00065098	3.841713521
62.00227842	3.271217804
63.00602154	2.837499745
64.00162744	2.353938649
65.00374312	1.943194378
66.00081372	1.593541033
67.00406861	1.290597563
68.00179019	1.013356813
69.00569605	0.799516824
70.0029294	0.633068114
71	0.482566799
72	0.377034992
72.99739609	0.302101148
74	0.262900659
75	0.249841858
76	0.262964355
76.99869805	0.300415235
78	0.363804148
79.00195293	0.438655006
80.00764898	0.545853714
81	0.644920088
82	0.787000169
83.00227842	0.93608021
84.00162744	1.098412003
85.00455684	1.277589679
86	1.452017685
87	1.635019153
88	1.814230275
89	1.950242577
90	2.100980745
91	2.331966217
91.99967451	2.48759966
92.99951177	2.646406571
93.99951177	2.781507018
95	2.909455419
96	2.990056944
96.99951177	3.184949098
97.99951177	3.262367736
98.99951177	3.385270629
99.99934902	3.417027575
101	3.514116362
101.999349	3.540298055
102.9990235	3.573650497
103.9991863	3.608919465
104.9991863	3.607275439
105.999349	3.591550439
107	3.630536728
108	3.658291491
108.999349	3.552364784
109.9995118	3.496392407
110.9991863	3.391801639
111.9995118	3.331706566
113	3.265462392
114	3.162435348
115	3.096650378
116	2.99222599
117	2.859201078
118	2.691084742
118.9983726	2.54716076
120	2.429536493
