0	1.25E+20
1	124193284.1
2	7778793.789
3	1537966.671
4	486957.5422
5	199588.9022
6	96318.99014
7	52029.8842
8	30524.38773
9	19073.74668
10	12526.92609
11	8565.503508
12	6055.072178
13	4401.83481
14	3277.181309
15	2490.554189
16	1926.960163
17	1514.579366
18	1207.191972
19	974.2587428
20	795.1241112
21	655.5228725
22	545.4167209
23	457.6211288
24	386.9143663
25	329.4476651
26	282.3475485
27	243.443206
28	211.0767058
29	183.9689926
30	161.1240308
31	141.7593968
32	125.2554548
33	111.1177452
34	98.94887748
35	88.4273316
36	79.29133018
37	71.32646945
38	64.35615945
39	58.23418218
40	52.83885853
41	48.06844671
42	43.8374897
43	40.07389915
44	36.71661424
45	33.71371222
46	31.02087586
47	28.60014425
48	26.41889005
49	24.4489784
50	22.66607225
51	21.04905643
52	19.57955821
53	18.24154677
54	17.02099736
55	15.90560876
56	14.88456481
57	13.94833243
58	13.08849017
59	12.297582
60	11.56899256
61	10.8968402
62	10.27588516
63	9.70145047
64	9.169353679
65	8.675847795
66	8.217570034
67	7.79149729
68	7.39490733
69	7.025344916
70	6.680592176
71	6.358642624
72	6.057678351
73	5.776049944
74	5.512258797
75	5.264941481
76	5.032855923
77	4.814869155
78	4.609946446
79	4.417141632
80	4.235588521
81	4.06449321
82	3.903127243
83	3.750821479
84	3.606960605
85	3.470978217
86	3.342352403
87	3.220601765
88	3.105281851
89	2.995981921
90	2.892322046
91	2.793950475
92	2.700541257
93	2.61179209
94	2.527422365
95	2.447171396
96	2.370796808
97	2.298073075
98	2.228790184
99	2.162752422
100	2.099777267
101	2.039694372
102	1.982344646
103	1.927579404
104	1.875259592
105	1.825255078
106	1.777443999
107	1.731712166
108	1.68795251
109	1.646064581
110	1.605954082
111	1.567532438
112	1.530716405
113	1.495427706
114	1.46159269
115	1.429142028
116	1.398010423
117	1.368136344
118	1.339461782
119	1.311932021
120	1.28549543
121	1.260103262
122	1.235709479
123	1.212270578
124	1.189745438
125	1.168095172
126	1.147282993
127	1.127274088
128	1.108035499
129	1.089536016
130	1.071746074
131	1.054637654
132	1.038184203
133	1.022360543
134	1.007142796
135	0.992508313
136	0.978435608
137	0.964904288
138	0.951895001
139	0.939389378
140	0.927369979
141	0.915820248
142	0.904724466
143	0.894067706
144	0.883835799
145	0.87401529
146	0.864593406
147	0.855558023
148	0.846897637
149	0.838601329
150	0.830658745
151	0.823060065
152	0.815795983
153	0.80885768
154	0.802236809
155	0.795925471
156	0.789916195
157	0.784201927
158	0.778776008
159	0.773632161
160	0.768764477
161	0.764167401
162	0.759835722
163	0.755764556
164	0.751949343
165	0.74838583
166	0.745070066
167	0.741998393
168	0.739167438
169	0.736574103
170	0.734215563
171	0.732089257
172	0.730192885
173	0.728524399
174	0.727082006
175	0.725864155
176	0.724869541
177	0.724097101
178	0.723546009
179	0.723215677
