1.000	2712690
1.100	1853858.5
1.200	1308966
1.300	949722
1.400	706881.25
1.500	535978.55
1.600	414182.05
1.700	325017.9
1.800	258498.6
1.900	208278.9
2.000	169593.7
2.100	139521.55
2.200	115818.45
2.300	96939.95
2.400	81753.935
2.500	69435.225
2.600	59342.495
2.700	51028.135
2.800	44115.765
2.900	38337.125
3.000	33477.505
3.100	29361.295
3.200	25863.205
3.300	22868.995
3.400	20298
3.500	18078.735
3.600	16154.76
3.700	14481.365
3.800	13018.855
3.900	11737.31
4.000	10609.7
4.100	9614.605
4.200	8733.835
4.300	7951.733
4.400	7255.413
4.500	6633.7995
4.600	6077.4065
4.700	5578.2015
4.800	5129.274
4.900	4724.572
5.000	4359.072
5.100	4028.167
5.200	3728.0915
5.300	3455.4115
5.400	3207.135
5.500	2980.7715
5.600	2773.9325
5.700	2584.7225
5.800	2411.2885
5.900	2252.1175
6.000	2105.824
6.100	1971.15
6.200	1847.0415
6.300	1732.4785
6.400	1626.6195
6.500	1528.6825
6.600	1437.9535
6.700	1353.829
6.800	1275.714
6.900	1203.124
7.000	1135.583
7.100	1072.6915
7.200	1014.0585
7.300	959.344
7.400	908.2505
7.500	860.489
7.600	815.80025
7.700	773.9573
7.800	734.74425
7.900	697.96815
8.000	663.44795
8.100	631.02385
8.200	600.5437
8.300	571.87235
8.400	544.8823
8.500	519.45795
8.600	495.49305
8.700	472.889
8.800	451.55485
8.900	431.40645
9.000	412.3673
9.100	394.3643
9.200	377.33285
9.300	361.21005
9.400	345.93895
9.500	331.4677
9.600	317.74615
9.700	304.72925
9.800	292.3745
9.900	280.64195
10.000	269.4942
10.250	243.9687
10.500	221.41565
10.750	201.43385
11.000	183.6816
11.250	167.86905
11.500	153.7497
11.750	141.10935
12.000	129.76865
12.250	119.5695
12.500	110.3776
12.750	102.0748
13.000	94.55995
13.250	87.7438
13.500	81.55002
13.750	75.91061
14.000	70.76624
14.250	66.06498
14.500	61.761
14.750	57.81386
15.000	54.18784
15.250	50.85142
15.500	47.77646
15.750	44.93814
16.000	42.31411
16.250	39.88472
16.500	37.63231
16.750	35.54097
17.000	33.59659
17.250	31.78652
17.500	30.09918
17.750	28.52439
18.000	27.05278
18.250	25.67612
18.500	24.38676
18.750	23.1778
19.000	22.04305
19.250	20.9769
19.500	19.97415
19.750	19.03023
20.000	18.14079
20.250	17.30192
20.500	16.51015
20.750	15.76215
21.000	15.05495
21.250	14.38591
21.500	13.75232
21.750	13.15205
22.000	12.58281
22.250	12.0428
22.500	11.53008
22.750	11.04303
23.000	10.58012
23.250	10.13991
23.500	9.72094
23.750	9.32212
24.000	8.94226
24.250	8.58024
24.500	8.23511
24.750	7.90594
25.000	7.59185
25.500	7.00575
26.000	6.47093
26.500	5.98223
27.000	5.53513
27.500	5.1256
28.000	4.75011
28.500	4.40547
29.000	4.08887
29.500	3.7978
30.000	3.53
30.500	3.28343
31.000	3.05627
31.500	2.84686
32.000	2.65371
32.500	2.47547
33.000	2.31092
33.500	2.15892
34.000	2.01848
34.500	1.88865
35.000	1.7686
35.500	1.65754
36.000	1.55478
36.500	1.45965
37.000	1.37157
37.500	1.28999
38.000	1.21441
38.500	1.14436
39.000	1.07942
39.500	1.01921
40.000	0.96336
40.500	0.91153
41.000	0.86342
41.500	0.81876
42.000	0.77727
42.500	0.73873
43.000	0.70289
43.500	0.66957
44.000	0.63857
44.500	0.60972
45.000	0.58285
45.500	0.55781
46.000	0.53446
46.500	0.51269
47.000	0.49235
47.500	0.47336
48.000	0.4556
48.500	0.43898
49.000	0.42341
49.500	0.40882
50.000	0.39512
50.500	0.38225
51.000	0.37015
51.500	0.35875
52.000	0.34801
52.500	0.33787
53.000	0.32828
53.500	0.3192
54.000	0.31059
54.500	0.30241
55.000	0.29464
55.500	0.28723
56.000	0.28016
56.500	0.2734
57.000	0.26693
57.500	0.26072
58.000	0.25476
58.500	0.24902
59.000	0.24349
59.500	0.23814
60.000	0.23297
60.500	0.22797
61.000	0.2231
61.500	0.21838
62.000	0.21378
62.500	0.2093
63.000	0.20492
63.500	0.20065
64.000	0.19646
64.500	0.19236
65.000	0.18833
65.500	0.18438
66.000	0.1805
66.500	0.17668
67.000	0.17292
67.500	0.16922
68.000	0.16557
68.500	0.16196
69.000	0.15841
69.500	0.1549
70.000	0.15143
70.500	0.148
71.000	0.14461
71.500	0.14126
72.000	0.13794
72.500	0.13466
73.000	0.13142
73.500	0.1282
74.000	0.12503
74.500	0.12188
75.000	0.11877
75.500	0.11569
76.000	0.11265
76.500	0.10964
77.000	0.10666
77.500	0.10371
78.000	0.1008
78.500	0.09792
79.000	0.09507
79.500	0.09226
80.000	0.08949
80.500	0.08675
81.000	0.08404
81.500	0.08137
82.000	0.07874
82.500	0.07614
83.000	0.07358
83.500	0.07106
84.000	0.06858
84.500	0.06614
85.000	0.06374
85.500	0.06138
86.000	0.05906
86.500	0.05678
87.000	0.05454
87.500	0.05235
88.000	0.0502
88.500	0.04809
89.000	0.04603
89.500	0.04401
90.000	0.04204
90.500	0.04011
91.000	0.03823
91.500	0.0364
92.000	0.03461
92.500	0.03287
93.000	0.03118
93.500	0.02954
94.000	0.02794
94.500	0.0264
95.000	0.0249
95.500	0.02345
96.000	0.02206
96.500	0.02071
97.000	0.01941
97.500	0.01817
98.000	0.01697
98.500	0.01583
99.000	0.01473
99.500	0.01369
100.000	0.0127
100.500	0.01176
101.000	0.01088
101.500	0.01004
102.000	0.00926
102.500	0.00853
103.000	0.00785
103.500	0.00722
104.000	0.00664
104.500	0.00612
105.000	0.00565
105.500	0.00523
106.000	0.00486
106.500	0.00454
107.000	0.00428
107.500	0.00406
108.000	0.0039
108.500	0.00379
109.000	0.00372
109.500	0.00371
110.000	0.00375
110.500	0.00384
111.000	0.00398
111.500	0.00417
112.000	0.0044
112.500	0.00469
